applicant,nuts_code,filing_year,appln_count,federal_state_code,federal_state_name,landkreis_name
"Borck, Markus",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"LETSCH, Andreas",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"HASHMI, A. Stephen K.",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Blank, Anton",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"HALDER, Ernst",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"KOHLRAUSCH, Philipp",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Echaniz, Aitor",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"BESSEN, Michael",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Streng, Simon",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"SITTI, Metin",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Vector Informatik GmbH,DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Wiegner, Dirk",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Winkler, Gunter",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"POHLMANN, Martin",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"GRONLE, Marc",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Kollmann, Fabian",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"BENSING, Felix",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Blume, Oliver",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Neumann, Dr. Jens",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Senjic, Sascha",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Pagan, Robin",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"BURK, Roland",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"SPATZ, Joachim, P.",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Carre, Maxime",DE111,2020,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
ROBERT BOSCH GMBH,DE111,2021,754,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Mahle International GmbH,DE111,2021,56,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Universität Stuttgart,DE111,2021,30,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Dr. Ing. h.c. F. Porsche AG,DE111,2021,13,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Dr.Ing. h.c. F. Porsche Aktiengesellschaft,DE111,2021,7,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Coperion GmbH,DE111,2021,7,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Dr. Ing. h.c. F. Porsche Aktiengesellschaft,DE111,2021,5,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"STROBL, Gerhard",DE111,2021,5,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Universität Hohenheim,DE111,2021,4,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
SEG Automotive Germany GmbH,DE111,2021,4,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Robert Bosch GmbH,DE111,2021,3,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
odelo GmbH,DE111,2021,3,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"KLEE, Christoph",DE111,2021,2,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Leitz ACCO Brands GmbH & Co KG,DE111,2021,2,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Windsheimer, Ralf",DE111,2021,2,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"KATZ, Martin",DE111,2021,2,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Segret, Mickael",DE111,2021,2,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Flint Group Germany GmbH,DE111,2021,2,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Baden-Württemberg Stiftung gGmbH,DE111,2021,2,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Ziemens, Christian",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Carre, Maxime",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"GLEITER, Andreas",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Schelling, Christoph",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Kiebel, Markus",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
HURRA Communications GmbH,DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Grimmeisen, Jürgen",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"HUMMEL, Stefan",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Maschinenfabrik Seydelmann KG,DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"GRIMM, Friedrich",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Dekra Automobil GmbH,DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Blume, Oliver",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"LOVRIC, Markan",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"SPATZ, Joachim, P.",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Robert Bosch Gesellschaft für medizinische Forschung mbH,DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"HABERKORN, Konstantin",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Häring, Thomas",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Behr-Hella Thermocontrol GmbH,DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Gorke, Peter",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Pfuderer, Markus",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Nimbus Group GmbH,DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Küppers, Simon",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Reinoehl, Markus",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Olems, Lars",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Nowak, Rene",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Alber, Hermann",DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
SBP Sonne GmbH,DE111,2021,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
ROBERT BOSCH GMBH,DE111,2022,291,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Mahle International GmbH,DE111,2022,26,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Dr. Ing. h.c. F. Porsche Aktiengesellschaft,DE111,2022,22,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Universität Stuttgart,DE111,2022,9,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Coperion GmbH,DE111,2022,4,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Dr. Ing. h.c. F. Porsche AG,DE111,2022,2,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Wolf, Roland",DE111,2022,2,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Baden-Württemberg Stiftung gGmbH,DE111,2022,2,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
"Häring, Thomas",DE111,2022,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Vector Informatik GmbH,DE111,2022,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Nimbus Group GmbH,DE111,2022,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
HURRA Communications GmbH,DE111,2022,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Ed. Züblin Aktiengesellschaft,DE111,2022,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Zentrum für Sonnenenergie- und Wasserstoff-Forschung Baden-Württemberg,DE111,2022,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Universität Hohenheim,DE111,2022,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
LTG Aktiengesellschaft,DE111,2022,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
SBP Sonne GmbH,DE111,2022,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Robert Bosch Gesellschaft für medizinische Forschung mbH,DE111,2022,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
ROBERT BOSCH GMBH,DE111,2023,66,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Dr. Ing. h.c. F. Porsche Aktiengesellschaft,DE111,2023,4,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Mahle International GmbH,DE111,2023,4,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Universität Stuttgart,DE111,2023,3,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Coperion GmbH,DE111,2023,2,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Leitz ACCO Brands GmbH & Co KG,DE111,2023,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
Nimbus Group GmbH,DE111,2023,1,DE1,Baden-Württemberg,"Stuttgart, Landeshauptstadt"
GEZE GmbH,DE112,2019,15,DE1,Baden-Württemberg,Grafenau
Eisenmann SE,DE112,2019,15,DE1,Baden-Württemberg,Grafenau
"Moia, Alessandro",DE112,2019,11,DE1,Baden-Württemberg,Grafenau
"SCHUMANN, Bernd",DE112,2019,7,DE1,Baden-Württemberg,Grafenau
"Schulze, Herbert",DE112,2019,7,DE1,Baden-Württemberg,Grafenau
"LAERMER, Franz",DE112,2019,5,DE1,Baden-Württemberg,Grafenau
"Fischer, Volker",DE112,2019,5,DE1,Baden-Württemberg,Grafenau
"Bauer, Harald",DE112,2019,5,DE1,Baden-Württemberg,Grafenau
"Ramsayer, Reiner",DE112,2019,4,DE1,Baden-Württemberg,Grafenau
Helmut Fischer GmbH Institut für Elektronik und Messtechnik.,DE112,2019,4,DE1,Baden-Württemberg,Grafenau
"MANNHART, Jochen",DE112,2019,4,DE1,Baden-Württemberg,Grafenau
"SCHUELKE, Armin",DE112,2019,4,DE1,Baden-Württemberg,Grafenau
"STUKE, Bernd",DE112,2019,4,DE1,Baden-Württemberg,Grafenau
"TÖPFER, Claus",DE112,2019,4,DE1,Baden-Württemberg,Grafenau
"Woelke, Florian",DE112,2019,3,DE1,Baden-Württemberg,Grafenau
"VOEGELE, Gerald",DE112,2019,3,DE1,Baden-Württemberg,Grafenau
"FREDERIKSEN, Annette",DE112,2019,3,DE1,Baden-Württemberg,Grafenau
"Klug, Silas",DE112,2019,3,DE1,Baden-Württemberg,Grafenau
"Mattausch, Jürgen",DE112,2019,3,DE1,Baden-Württemberg,Grafenau
"BOMMER, Lars",DE112,2019,3,DE1,Baden-Württemberg,Grafenau
"GOTTWALD, Frank",DE112,2019,3,DE1,Baden-Württemberg,Grafenau
"BAEHRLE-MILLER, Frank",DE112,2019,3,DE1,Baden-Württemberg,Grafenau
"Hansen, Maik",DE112,2019,2,DE1,Baden-Württemberg,Grafenau
"Koch, Dietmar",DE112,2019,2,DE1,Baden-Württemberg,Grafenau
"KOLB, Stefan",DE112,2019,2,DE1,Baden-Württemberg,Grafenau
"Schmidt, Juergen",DE112,2019,2,DE1,Baden-Württemberg,Grafenau
"ISKE, Burkhard",DE112,2019,2,DE1,Baden-Württemberg,Grafenau
"PURKL, Fabian",DE112,2019,2,DE1,Baden-Württemberg,Grafenau
"SPENGLER, Timo",DE112,2019,2,DE1,Baden-Württemberg,Grafenau
Buck Service GmbH,DE112,2019,2,DE1,Baden-Württemberg,Grafenau
"GERLACH, Andre",DE112,2019,2,DE1,Baden-Württemberg,Grafenau
"HENNECK, Stefan",DE112,2019,2,DE1,Baden-Württemberg,Grafenau
AiQ Dienstleistungen UG (haftungsbeschränkt),DE112,2019,2,DE1,Baden-Württemberg,Grafenau
"GRIMMINGER, Christian",DE112,2019,2,DE1,Baden-Württemberg,Grafenau
"KIENLE, Wolfram",DE112,2019,2,DE1,Baden-Württemberg,Grafenau
"MICHALKE, Thomas",DE112,2019,2,DE1,Baden-Württemberg,Grafenau
MOOG GmbH,DE112,2019,2,DE1,Baden-Württemberg,Grafenau
"Kimmich, Peter",DE112,2019,2,DE1,Baden-Württemberg,Grafenau
Moog GmbH,DE112,2019,2,DE1,Baden-Württemberg,Grafenau
"RÖCKLE, Jürgen",DE112,2019,2,DE1,Baden-Württemberg,Grafenau
Feinmetall GmbH,DE112,2019,2,DE1,Baden-Württemberg,Grafenau
"BAARS, Enno",DE112,2019,2,DE1,Baden-Württemberg,Grafenau
"Meyer-Salfeld, Steffen",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Blind, Jan-Simon",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Vogt, Andreas",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Hanel, Dirk",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Veit, Martin",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Benz, Eberhard",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
TELEGÄRTNER KARL GÄRTNER GMBH,DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Lay, Norbert",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Becher, Dirk",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Walther, Michael",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"BRAUN, Marcus",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Rieder, Erhard",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Schunn, Stephan",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
HWG Horst Weidner GmbH,DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Joost, Mario",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Lothspeich, Timo",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
Gottlieb Binder GmbH & Co. KG,DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"FÄRBER, Peter",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"FINNAH, Guido Bernd",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"SCHÖNEWALD, Michael",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
AP Sensing GmbH,DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Schoenherr, Michael",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"DEMMER, Achim",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"PITZ, Thomas",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"WOSTRADOWSKI, Uwe",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Sautter, Michael",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"WOLF, Dirk",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"MARBERGER, Claus",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Scheibner, Axel",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Sattler, Tilman",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
K2 Systems GmbH,DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Tomforde, Johann",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Kuhm, Rolf",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Boenkendorf, Jörg",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Hommel, Günter",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"RANKEL, Thorsten",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Ende, Dietmar",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Kentschke, Tino",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"HANSEL, Marcus",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Walther, Gerd Axel",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Seiz, Daniel",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Leidich, Stefan",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
Ensinger GmbH,DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"DORSCH, Niko",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Schindele, Lothar",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"SCHULZE, Eckehart",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
Perma-Trade Wassertechnik GMBH,DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"STEINLECHNER, Siegbert",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
Pfinder Kg,DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"HERMANUTZ, Frank",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"KOHLER, Samuel",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Thelen, Maik",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
Buck-Chemie GmbH,DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Schroth, Albrecht",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Stirban, Alin",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Kadnikov, Aleksej",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"OBERLE, Juergen",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"FUCHS, Frank",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"KLAR, Michael",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Hulko, Michael",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Böhm, Gunther",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Maul, Steven",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Bruhnke, Ulrich",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"POULAKIS, Konstantinos",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"RUSS, Sebastian",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"BEULICH, Klaus",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
Alfred Ritter GmbH & Co. KG,DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"LE MAGUET, Pierre",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"Schwab, Stephan",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
"KNISEL, Bernd",DE112,2019,1,DE1,Baden-Württemberg,Grafenau
GEZE GmbH,DE112,2020,26,DE1,Baden-Württemberg,Grafenau
MOOG GmbH,DE112,2020,5,DE1,Baden-Württemberg,Grafenau
"LAERMER, Franz",DE112,2020,4,DE1,Baden-Württemberg,Grafenau
"MICHALKE, Thomas",DE112,2020,4,DE1,Baden-Württemberg,Grafenau
"ISKE, Burkhard",DE112,2020,3,DE1,Baden-Württemberg,Grafenau
"STUKE, Bernd",DE112,2020,3,DE1,Baden-Württemberg,Grafenau
"RUSS, Detlef",DE112,2020,3,DE1,Baden-Württemberg,Grafenau
"KOTTKE, Thomas",DE112,2020,3,DE1,Baden-Württemberg,Grafenau
"HENN, Ruediger-Walter",DE112,2020,3,DE1,Baden-Württemberg,Grafenau
"KROHLOW, Matthias",DE112,2020,3,DE1,Baden-Württemberg,Grafenau
"SCHUELKE, Armin",DE112,2020,2,DE1,Baden-Württemberg,Grafenau
Schäfer MWN GmbH,DE112,2020,2,DE1,Baden-Württemberg,Grafenau
WS-Wärmeprozesstechnik GmbH,DE112,2020,2,DE1,Baden-Württemberg,Grafenau
"KIENLE, Wolfram",DE112,2020,2,DE1,Baden-Württemberg,Grafenau
"Schulze, Herbert",DE112,2020,2,DE1,Baden-Württemberg,Grafenau
"PETRIK, Georgij",DE112,2020,2,DE1,Baden-Württemberg,Grafenau
"Kadnikov, Aleksej",DE112,2020,2,DE1,Baden-Württemberg,Grafenau
Ensinger GmbH,DE112,2020,2,DE1,Baden-Württemberg,Grafenau
"Schmidt, Juergen",DE112,2020,2,DE1,Baden-Württemberg,Grafenau
"SCHMIDTKE, Bernd",DE112,2020,2,DE1,Baden-Württemberg,Grafenau
"REHLING, Marc",DE112,2020,2,DE1,Baden-Württemberg,Grafenau
"Martynenko, Sergey",DE112,2020,2,DE1,Baden-Württemberg,Grafenau
"Horstmann, Peter",DE112,2020,2,DE1,Baden-Württemberg,Grafenau
"Miller, Bernhard",DE112,2020,2,DE1,Baden-Württemberg,Grafenau
"Fischer, Volker",DE112,2020,2,DE1,Baden-Württemberg,Grafenau
Feinmetall GmbH,DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"KOLB, Stefan",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
SchäferRolls GmbH & Co. KG,DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Beisswenger, Frank",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"DEMMER, Achim",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Philippin, Matthias",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
Moog GmbH,DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"HANSEN, Jan",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"STIMM, Frank",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"HENNECK, Stefan",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"PITZ, Thomas",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Pieper, Witold",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Lothspeich, Timo",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Preissinger, Markus",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Kentschke, Tino",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"PASSENBERG, Carolina",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"BAARS, Enno",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"OEZTUERK, Abdulkadir",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
AP Sensing GmbH,DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"ZANGERLE, Andreas",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Meincke, Georg",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Has, Remigius",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"SEGER, Ulrich",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"HALBARTSCHLAGER, Johann",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"ZHANG-XU, Tingting",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"POULAKIS, Konstantinos",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"HERMANUTZ, Frank",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Klug, Silas",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"HEINSOHN, Klaus",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"BOMMER, Lars",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
Gottlieb Binder GmbH & Co. KG,DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"WILL, Barbara",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
Eisenmann SE,DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Danev, Dimitar",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"TÖPFER, Claus",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Koch, Dietmar",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"RUSS, Sebastian",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
Pfinder Kg,DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"BRAUCHLE, Thomas",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Enoekl, Viktor",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"WAHR, Gerd",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"RAU, Thomas",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
MIVA Technologies GmbH,DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"MANNHART, Jochen",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
Helmut Fischer GmbH Institut für Elektronik und Messtechnik,DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"HAUG, Martin",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Schoenherr, Michael",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"WESCHKE, Jürgen",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Thuersam, Markus",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"SPINNER, Marc",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Becher, Dirk",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Widmaier, Georg",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
"Haug, Matthias",DE112,2020,1,DE1,Baden-Württemberg,Grafenau
GEZE GmbH,DE112,2021,14,DE1,Baden-Württemberg,Grafenau
Gottlieb Binder GmbH & Co. KG,DE112,2021,4,DE1,Baden-Württemberg,Grafenau
"STUKE, Bernd",DE112,2021,3,DE1,Baden-Württemberg,Grafenau
WS-Wärmeprozesstechnik GmbH,DE112,2021,2,DE1,Baden-Württemberg,Grafenau
Schill + Seilacher GmbH,DE112,2021,2,DE1,Baden-Württemberg,Grafenau
"Bauer, Harald",DE112,2021,2,DE1,Baden-Württemberg,Grafenau
K2 Systems GmbH,DE112,2021,2,DE1,Baden-Württemberg,Grafenau
MOOG GmbH,DE112,2021,2,DE1,Baden-Württemberg,Grafenau
HWG Horst Weidner GmbH,DE112,2021,2,DE1,Baden-Württemberg,Grafenau
"Thuersam, Markus",DE112,2021,1,DE1,Baden-Württemberg,Grafenau
"MORLOK, Tobias",DE112,2021,1,DE1,Baden-Württemberg,Grafenau
"Ende, Dietmar",DE112,2021,1,DE1,Baden-Württemberg,Grafenau
"Schulze, Herbert",DE112,2021,1,DE1,Baden-Württemberg,Grafenau
H & B Electronic GmbH & Co. KG,DE112,2021,1,DE1,Baden-Württemberg,Grafenau
AP Sensing GmbH,DE112,2021,1,DE1,Baden-Württemberg,Grafenau
Feinmetall GmbH,DE112,2021,1,DE1,Baden-Württemberg,Grafenau
Perma-Trade Wassertechnik GMBH,DE112,2021,1,DE1,Baden-Württemberg,Grafenau
"LAERMER, Franz",DE112,2021,1,DE1,Baden-Württemberg,Grafenau
Helmut Fischer GmbH Institut für Elektronik und Messtechnik,DE112,2021,1,DE1,Baden-Württemberg,Grafenau
